TIPO_PERSONA,EDAD,SEXO,MONTO_PRESTAMO,PLAZO,TASA_INTERES,CASA_PH,SEGURO,TRABAJADOR,DIRECTIVO,PRIMER_PRESTAMO,HIPOTECA_registrada,Cuenta_GARANTIA,RIESGO_INDIVIDUAL
1,46,0,3500,18,52.96,1,0,0,0,1,0,0,1
1,38,0,68000,72,15,2,0,0,0,1,0,0,1
1,38,0,1348,10,12.68,1,0,0,0,1,0,0,1
1,72,1,18000,36,23.07,1,0,0,0,1,0,0,1
1,38,0,2635,18,12.68,1,0,0,0,1,1,1,1
1,43,0,47000,72,17,2,0,0,0,1,0,0,1
1,66,1,1048,7,12.68,1,0,0,0,1,1,1,1
1,39,0,4550,24,16.98,1,0,0,0,1,0,0,1
1,55,0,300,6,12.68,1,0,0,0,1,0,0,1
1,32,0,785,6,12.68,1,0,0,0,1,0,0,1
1,32,0,656,6,12.68,1,0,0,0,1,0,0,1
1,60,0,600,12,12.68,1,0,0,0,0,0,0,1
1,56,0,34500,72,15,1,0,0,0,1,0,0,1
1,46,0,50000,60,20.34,1,0,0,0,0,0,0,1
1,59,1,68500,72,15,2,0,0,0,1,0,0,1
1,63,1,1754,12,12.68,1,0,0,0,1,0,0,1
1,57,0,11535,15,16.98,1,0,0,0,1,0,0,1
1,75,0,2620,7,12.68,1,0,0,0,1,0,0,1
1,62,1,165000,60,16.7,2,0,0,0,1,1,1,1
1,62,1,35000,36,31.58,2,0,0,0,1,1,1,1
1,43,1,6070,24,16.98,2,0,0,0,1,0,0,1
1,51,0,30000,24,21.65,2,0,0,0,1,0,0,1
1,58,0,1500,6,39.45,1,0,0,0,1,0,0,1
1,49,1,14600,72,24.41,1,0,0,0,1,0,0,1
1,49,1,500,5,12.68,1,0,0,0,1,0,0,1
1,51,1,1306,12,12.68,1,0,0,0,1,0,0,1
1,66,0,7430,12,19.56,1,0,0,0,1,0,0,1
1,63,1,2340,18,12.68,1,0,0,0,1,0,0,1
1,60,0,2018,6,12.68,1,0,0,0,1,0,0,1
1,60,0,6490,18,19.56,1,0,0,0,1,0,0,1
1,61,1,60000,36,19.56,1,0,0,0,0,0,0,4
1,61,1,25150,36,19.56,1,0,0,0,1,0,0,4
1,56,0,36000,60,15,1,0,0,0,1,0,0,1
1,74,0,1000,6,12.68,1,0,0,0,1,0,0,1
1,62,0,1433,10,12.68,1,0,0,0,1,0,0,1
1,50,1,544,6,12.68,1,0,0,0,1,0,0,1
1,33,0,35000,48,28.77,2,0,0,0,1,0,0,1
1,68,0,1492,7,12.68,1,0,0,0,1,0,0,4
1,54,0,30000,24,20.34,2,0,0,0,1,0,0,1
1,38,0,440,8,12.68,1,0,0,0,1,0,0,1
1,55,1,4149,12,12.68,1,0,0,0,1,0,0,1
1,55,1,4164,12,12.68,1,0,0,0,1,0,0,1
1,70,0,2000,12,12.68,1,0,0,0,1,0,0,1
1,65,1,4000,18,30.71,1,0,0,0,1,0,0,1
1,61,0,5000,15,16.98,2,0,0,0,1,0,0,1
1,43,1,40100,48,25.21,2,0,0,0,1,0,0,1
1,71,1,70000,35,17,1,0,0,0,1,0,0,1
1,69,0,500,6,12.68,1,0,0,0,1,0,0,1
1,55,0,846,6,12.68,1,0,0,0,1,0,0,1
1,69,1,4070,6,16.98,2,0,0,0,1,0,0,1
1,69,1,4160,7,16.98,2,0,0,0,1,0,0,1
1,44,0,14100,60,19.56,1,0,0,0,1,1,1,4
1,53,0,58000,72,15,2,0,0,0,1,0,0,1
1,57,1,55000,60,25.1,1,0,0,0,1,0,0,4
1,53,1,1191,7,12.68,1,0,0,0,1,0,0,1
1,51,0,29500,72,15,1,0,0,0,1,0,0,1
1,53,0,6363,6,19.56,1,0,0,0,1,0,0,1
1,42,1,2626,12,12.68,1,0,0,0,1,0,0,1
1,46,0,1000,4,12.68,1,0,0,0,1,0,0,1
1,43,1,65460,60,19.56,1,0,0,0,1,0,0,1
1,43,1,105000,18,19.56,1,0,0,0,0,0,0,1
1,48,1,11150,51,25.76,1,0,0,0,1,0,0,1
1,63,0,593,6,12.68,1,0,0,0,1,0,0,1
1,63,0,868,6,19.56,1,0,0,0,1,0,0,1
1,57,0,1985,10,19.56,1,0,0,0,1,0,0,1
1,75,0,6000,17,31.58,2,0,0,0,1,0,0,1
1,75,0,61000,60,18.37,2,0,0,0,1,0,1,3
1,29,1,7500,18,39.46,1,0,0,0,1,0,0,1
1,36,0,2640,12,12.68,1,0,0,0,1,0,0,1
1,65,0,6500,18,39.46,1,0,0,0,0,0,0,1
1,61,0,800,3,12.68,1,0,0,0,1,0,0,1
1,36,0,7000,18,19.56,1,0,0,0,1,0,0,1
1,53,1,61900,72,15,2,0,0,0,1,0,0,1
1,74,0,2383,24,12.68,1,0,0,0,1,0,0,1
1,62,1,12000,60,25.76,1,0,0,0,1,0,0,1
1,52,0,42500,73,17,1,0,0,0,1,0,0,1
1,73,0,2549,6,12.68,1,0,0,0,1,0,0,1
1,57,1,2337,18,12.68,1,0,0,0,1,0,0,1
1,53,0,10000,18,40.96,2,0,0,0,1,0,0,1
1,74,0,17835,24,19.56,1,0,0,0,1,1,1,1
1,75,0,3000,10,12.68,1,0,0,0,1,0,0,1
1,51,1,49000,72,15,1,0,0,0,1,0,0,1
1,65,0,1553,10,12.68,1,0,0,0,1,0,1,1
1,65,0,1496,10,12.68,1,0,0,0,1,0,1,1
1,20,1,350,6,12.68,1,0,0,0,0,0,0,1
1,53,0,6110,18,16.98,2,0,0,0,1,0,0,1
1,62,0,22000,72,17,1,0,0,0,1,0,0,1
1,51,0,3252,30,12.68,1,0,0,0,1,1,1,1
1,52,1,48000,72,15,1,0,0,0,1,0,0,1
1,48,0,2550,18,16.98,1,0,0,0,1,0,0,1
1,36,0,2500,24,12.68,1,0,0,0,0,0,0,1
1,33,0,706,6,12.68,1,0,0,0,1,0,0,1
1,37,1,20000,72,23.07,1,0,0,0,1,0,0,4
1,67,0,29500,72,17,1,0,0,0,1,0,0,1
1,71,1,25000,73,19,1,0,0,0,1,0,0,1
1,47,0,53000,54,14,1,0,0,0,1,0,0,1
1,34,1,5200,18,32.33,2,0,0,0,1,0,0,1
1,72,0,1439,6,12.68,1,0,0,0,1,0,0,1
1,72,0,1511,6,12.68,1,0,0,0,1,0,0,1
1,48,1,120000,96,13.16,1,0,0,0,1,1,1,1
1,55,0,278000,60,16.92,2,0,0,0,1,0,0,1
1,40,0,20100,36,28.77,2,0,0,0,0,0,0,1
1,42,1,2500,12,12.68,1,0,0,0,1,0,0,1
1,64,0,15500,36,31.58,2,0,0,0,1,0,0,1
1,64,0,40500,24,16.7,2,0,0,0,1,0,0,1
1,55,0,5000,36,16.98,2,0,0,0,1,0,0,1
1,55,0,48500,72,17,1,0,0,0,1,0,0,1
1,45,1,2000,12,50.96,1,0,0,0,1,0,0,1
1,41,0,3000,18,39.45,1,0,0,0,1,0,0,1
1,50,1,6225,12,16.98,1,0,0,0,1,0,0,1
1,61,1,2200,10,30.71,1,0,0,0,1,0,0,1
1,55,0,5000,18,50.96,2,0,0,0,1,0,0,4
1,41,0,3000,24,35.89,2,0,0,0,0,0,0,4
1,46,0,39000,72,15,1,0,0,0,1,0,0,1
1,58,0,49000,72,15,1,0,0,0,1,0,0,1
1,67,0,2320,8,12.68,1,0,0,0,1,0,0,1
1,37,1,123000,145,12,2,0,0,0,0,1,1,1
1,61,1,1775,10,12.68,1,0,0,0,1,0,0,1
1,52,0,2000,24,39.45,2,0,0,0,1,0,0,1
1,49,1,14000,72,24.41,1,0,0,0,1,0,0,1
1,49,1,12600,58,24.41,1,0,0,0,1,0,0,1
1,72,1,2469,12,12.68,1,0,0,0,1,0,0,2
1,54,0,1540,12,12.68,1,0,0,0,1,0,0,1
1,56,0,9000,13,35.28,1,0,0,0,1,0,0,1
1,60,1,2846,24,12.68,1,0,0,0,1,0,0,1
1,60,1,2962,24,12.68,1,0,0,0,1,0,0,1
1,51,1,3029,36,12.68,1,0,0,0,1,0,1,1
1,51,1,290,3,12.68,1,0,0,0,1,0,0,1
1,58,0,25000,36,32.55,1,0,0,0,1,0,0,1
1,33,0,50000,72,17,2,0,0,0,1,0,0,1
1,60,0,8500,36,16.98,2,0,0,0,1,0,0,1
1,48,1,55000,72,17,1,0,0,0,1,0,0,1
1,59,0,21364,60,19.56,1,0,0,0,1,1,1,1
1,55,0,6000,12,39.46,1,0,0,0,0,0,0,1
1,50,0,175,3,12.68,1,0,0,0,1,0,0,1
1,47,0,1883,12,12.68,1,0,0,0,1,0,1,1
1,47,0,1998,12,12.68,1,0,0,0,1,1,1,1
1,36,0,60000,60,25.21,2,0,0,0,1,0,0,1
2,0,1,250000,60,14.92,2,0,0,0,1,0,0,1
1,64,1,16200,72,23.07,1,0,0,0,0,0,0,1
1,62,1,12000,28,31.58,2,0,0,0,1,0,0,3
1,73,0,2000,12,12.68,1,0,0,0,1,1,1,1
1,73,0,1200,12,12.68,1,0,0,0,1,0,1,1
1,65,1,300,10,12.68,1,0,0,0,1,0,0,1
1,61,1,2877,24,12.68,1,0,0,0,1,0,0,1
1,57,0,50000,36,23.94,1,0,0,0,1,0,0,1
1,53,0,2500,12,12.68,1,0,0,0,1,1,1,1
1,36,0,15000,18,34.78,2,0,0,0,0,0,0,3
1,39,0,1368.33,12,19.56,1,0,0,0,1,0,0,1
1,52,0,30000,48,32.55,2,0,0,0,1,0,0,3
1,60,0,3500,18,19.56,1,0,0,0,1,0,1,1
1,65,0,300,3,12.68,1,0,0,0,1,0,0,1
1,65,0,457,4,12.68,1,0,0,0,1,0,0,1
1,35,0,20500,48,28.77,2,0,0,0,1,0,0,1
1,41,0,4000,12,16.98,1,0,0,0,1,0,0,1
1,39,0,29000,72,17,1,0,0,0,1,0,0,1
1,54,0,13500,48,19.56,1,0,0,0,1,0,0,4
1,60,1,2300,8,12.68,1,0,0,0,1,0,0,2
1,54,0,34800,72,17,1,0,0,0,0,0,0,1
1,75,1,10000,10,19.56,1,0,0,0,0,0,0,1
1,49,0,10000,11,25.76,1,0,0,0,0,0,0,1
1,55,0,458,6,12.68,1,0,0,0,1,0,0,1
1,43,0,2538,12,12.68,1,0,0,0,1,0,0,4
1,51,0,5600,24,16.98,2,0,0,0,1,0,0,1
1,56,1,33500,72,16,1,0,0,0,1,0,0,1
1,70,0,1450,12,19.56,1,0,0,0,1,0,0,1
1,65,0,2500,12,12.68,1,0,0,0,1,0,0,1
1,51,1,65000,60,25.1,1,0,0,0,1,0,0,1
1,49,0,3000,12,50.96,2,0,0,0,0,0,0,1
1,46,0,383,6,12.68,1,0,0,0,1,0,0,1
1,35,0,15000,48,27.93,2,0,0,0,1,0,0,1
1,48,0,20000,36,19.56,1,0,0,0,1,0,0,1
1,55,0,1322,12,12.68,1,0,0,0,1,0,0,1
1,56,1,44500,72,15,1,0,0,0,1,0,0,1
1,64,0,4000,10,16.98,2,0,0,0,1,0,0,1
1,61,0,2948,3,12.68,1,0,0,0,1,0,0,1
1,25,1,2000,12,12.68,1,0,0,0,1,0,0,1
1,43,0,2000,9,16.98,1,0,0,0,1,0,0,1
1,51,0,46000,72,15,1,0,0,0,1,0,0,1
1,60,1,50000,48,25.44,2,0,0,0,1,0,0,4
1,45,1,2275,12,12.68,1,0,0,0,1,0,0,1
1,61,0,2484,10,12.68,1,0,0,0,1,0,0,1
1,37,0,2779,24,12.68,1,0,0,0,1,0,0,1
1,58,1,2420,12,12.68,1,0,0,0,1,0,0,1
1,72,1,2000,12,12.68,1,0,0,0,1,0,1,1
1,50,1,500,12,12.68,1,0,0,0,1,0,0,1
1,43,0,5000,18,16.98,1,0,0,0,1,0,0,1
1,32,1,5000,18,35.89,1,0,0,0,1,0,0,4
1,32,1,37000,24,25.21,2,0,0,0,1,0,0,1
1,58,1,467,7,12.68,1,0,0,0,1,0,0,1
1,35,0,2252,18,12.68,1,0,0,0,1,0,0,1
1,60,0,730,6,12.68,1,0,0,0,1,0,0,1
1,60,0,2800,18,12.68,1,0,0,0,1,1,1,1
1,52,0,600,6,19.56,1,0,0,0,1,0,0,1
1,52,0,1000,10,12.68,1,0,0,0,1,0,0,1
1,40,0,2320,10,12.68,1,0,0,0,1,0,0,1
1,72,1,2593,18,12.68,1,0,0,0,1,1,1,1
1,44,1,2500,12,16.98,1,0,0,0,1,0,0,1
1,49,0,56000,72,15,2,0,0,0,1,0,0,1
1,44,0,53000,72,15,1,0,0,0,1,0,0,1
1,44,0,47000,72,15,2,0,0,0,1,0,0,1
1,71,0,4577,21,12.68,1,0,0,0,1,0,0,1
1,70,0,5000,24,39.46,1,0,0,0,1,0,0,1
1,62,0,851,4,12.68,1,0,0,0,1,0,0,1
1,53,1,68900,36,11.99,2,1,0,0,0,1,0,2
1,50,0,5000,18,39.46,1,0,0,0,1,0,0,1
1,71,1,35000,16,27.03,1,0,0,0,1,0,0,1
1,47,0,5000,21,35.89,2,0,0,0,1,0,0,1
1,47,0,792,10,12.68,1,0,0,0,1,0,0,1
1,60,0,2000,4,16.98,2,0,0,0,1,0,0,1
1,49,0,1120,6,50.96,2,0,0,0,0,0,0,1
1,47,0,61000,72,15,1,0,0,0,1,0,0,1
1,63,0,30000,60,19.56,1,0,0,0,1,1,1,1
1,54,1,15000,36,36.28,1,0,0,0,1,0,0,1
1,48,0,170000,72,14.92,2,0,0,0,1,1,1,1
1,46,0,4801,18,12.68,1,0,0,0,1,0,1,1
1,56,0,40000,60,20.34,2,0,0,0,1,0,0,1
1,56,0,25000,36,28.51,2,0,0,0,1,0,0,1
1,56,0,11000,72,25.76,1,0,0,0,1,0,0,1
1,58,0,3000,18,52.96,1,0,0,0,1,0,0,1
1,42,1,4000,18,16.98,1,0,0,0,1,0,0,1
1,34,0,28500,30,17,1,0,0,0,1,0,0,1
1,50,1,33750,36,27.03,1,0,0,0,1,1,1,1
1,50,1,135000,60,21.37,2,0,0,0,1,1,1,2
1,60,1,3400,24,16.98,2,0,0,0,1,0,0,1
1,64,1,2605,12,12.68,1,0,0,0,1,0,0,1
1,61,1,33500,60,20.34,1,0,0,0,1,0,0,1
1,61,1,4000,24,32.33,2,0,0,0,1,0,0,1
1,56,1,5000,18,35.89,1,0,0,0,1,0,0,1
1,61,0,4000,12,19.56,1,0,0,0,1,0,0,1
1,25,1,600,8,12.68,1,0,0,0,1,0,0,1
1,36,1,25247.65,60,25.21,2,0,0,0,1,0,0,3
1,40,0,2437,12,12.68,1,0,0,0,1,0,0,1
1,71,1,3000,12,12.68,1,0,0,0,1,0,0,1
1,52,1,60000,72,15,2,0,0,0,1,0,0,1
1,51,0,61000,72,15,1,0,0,0,1,0,0,1
1,45,1,50000,56,16.7,1,0,0,0,1,0,0,1
1,47,1,87000,84,19.29,1,0,0,0,1,1,1,1
1,56,0,1184,10,12.68,1,0,0,0,1,0,0,1
1,56,0,1384,10,12.68,1,0,0,0,1,0,0,1
1,46,0,2000,18,12.68,1,0,0,0,1,0,0,1
1,33,1,1000,10,39.45,2,0,0,0,1,0,0,1
1,55,0,267000,52,15.92,2,0,0,0,1,1,1,1
1,61,1,28500,60,17,1,0,0,0,1,0,0,1
1,61,1,1150,12,39.45,1,0,0,0,1,0,0,1
1,37,0,53900,140,12,2,0,0,0,0,1,1,1
1,68,0,661,7,12.68,1,0,0,0,1,0,0,4
1,67,0,2000,12,16.98,2,0,0,0,1,0,0,1
1,67,0,800,8,12.68,1,0,0,0,1,0,0,1
1,61,0,6900,24,16.98,2,0,0,0,1,0,0,1
1,64,1,25000,36,28.83,2,0,0,0,1,0,0,3
1,48,0,1728,16,12.68,1,0,0,0,1,0,0,1
1,66,0,1000,6,12.68,1,0,0,0,1,0,0,1
1,66,0,710,4,12.68,1,0,0,0,1,0,0,1
1,69,0,2000,12,12.68,1,0,0,0,1,0,0,1
1,70,0,8500,48,25.76,1,0,0,0,1,0,0,1
1,40,1,1900,6,12.68,1,0,0,0,1,0,0,1
1,64,0,70000,72,18.37,2,0,0,0,1,0,1,1
1,50,0,3500,12,50.96,2,0,0,0,1,0,0,2
1,52,0,14000,20,24.08,1,0,0,0,1,0,0,1
1,58,0,5000,36,18.37,2,0,0,0,1,0,0,1
1,20,1,2340,12,12.68,1,0,0,0,0,0,0,1
1,43,0,2505,12,12.68,1,0,0,0,1,1,1,1
1,58,1,1800,15,52.96,1,0,0,0,1,0,0,1
1,57,1,5350,12,16.98,2,0,0,0,1,0,0,1
1,73,0,20384,52,19.56,1,0,0,0,1,0,0,1
1,54,0,50000,60,28.83,1,0,0,0,1,0,0,1
1,61,1,2000,12,39.45,1,0,0,0,1,0,0,1
1,51,0,1478,15,12.68,1,0,0,0,1,1,1,4
1,64,0,18000,36,28.77,2,0,0,0,1,0,0,1
1,39,1,1000,12,16.98,2,0,0,0,1,0,0,1
1,39,1,2500,24,16.98,2,0,0,0,1,0,0,1
1,21,0,801,12,12.68,1,0,0,0,1,0,0,1
1,31,0,2050,24,12.68,2,0,0,0,1,0,0,1
1,40,0,22000,72,15,2,0,0,0,1,0,0,1
1,54,0,5126.26,14,39.46,2,0,0,0,1,0,0,3
1,55,0,2490,20,12.68,1,0,0,0,1,0,0,1
1,55,0,2531,21,12.68,1,0,0,0,1,0,0,1
1,47,0,2450,18,18.37,1,0,0,0,1,0,0,1
1,78,1,2467,15,12.68,1,0,0,0,1,0,0,1
1,55,1,12300,60,24.41,2,0,0,0,1,0,0,1
1,53,1,80001,84,14,1,0,0,0,1,1,1,1
1,53,1,17400,36,24.08,1,0,0,0,1,1,1,1
1,53,1,1500,12,50.96,1,0,0,0,1,0,0,1
1,51,1,1180,9,12.68,1,0,0,0,1,1,1,1
1,49,0,13000,72,24.41,1,0,0,0,1,0,0,1
1,61,1,6000,30,16.98,2,0,0,0,1,0,0,1
1,43,0,51000,72,15,2,0,0,0,1,0,0,1
1,46,0,353,6,12.68,1,0,0,0,1,0,1,1
1,44,1,33000,72,15,1,0,0,0,1,0,0,1
1,64,1,5000,15,16.98,1,0,0,0,1,0,0,1
1,54,1,3300,15,35.89,1,0,0,0,1,0,0,1
1,58,0,889,10,12.68,1,0,0,0,1,0,0,2
1,57,0,1000,5,12.68,1,0,0,0,1,0,0,1
1,53,1,2365,18,12.68,1,0,0,0,1,0,0,4
1,33,1,90000,30,19.37,1,0,0,0,1,0,1,1
1,33,1,18600,25,31.58,2,0,0,0,1,1,1,1
1,44,1,1200,12,35.89,1,0,0,0,1,0,0,1
1,35,1,3000,12,35.89,1,0,0,0,0,0,0,1
1,35,0,21000,48,20.34,2,0,0,0,0,0,0,1
1,35,0,3000,12,35.89,1,0,0,0,1,0,0,1
1,71,1,25000,22,27.01,2,0,0,0,1,0,0,1
1,57,0,5000,6,16.98,2,0,0,0,1,0,0,1
1,70,1,7000,32,36.28,2,0,0,0,1,0,0,1
1,63,0,31250,36,15,1,0,0,0,1,0,0,1
1,49,0,40500,72,15,1,0,0,0,1,0,0,1
1,46,0,1695,1,125.22,1,0,0,0,1,0,0,1
1,46,0,4000,6,30.71,1,0,0,0,1,0,0,1
1,48,0,1969,6,12.68,1,0,0,0,1,0,1,1
1,48,0,1883,6,12.68,1,0,0,0,1,0,1,1
1,45,0,21000,28,28.77,1,0,0,0,1,0,0,1
1,46,1,12000,11,25.76,1,0,0,0,1,0,0,1
1,46,1,697,3,12.68,1,0,0,0,1,0,0,1
1,42,0,50000,68,15,2,0,0,0,1,0,0,1
1,46,0,2366,10,12.68,1,0,0,0,1,0,0,1
1,56,1,20300,72,17,1,0,0,0,1,0,0,1
1,43,1,2000,10,12.68,1,0,0,0,1,0,0,1
1,45,0,2000,18,12.68,1,0,0,0,1,0,0,1
1,45,0,300,3,19.56,1,0,0,0,1,0,0,1
1,45,0,700,7,19.56,1,0,0,0,1,0,0,1
1,55,0,35000,36,32.55,1,0,0,0,1,0,0,1
1,55,0,2700,16,52.96,1,0,0,0,1,0,0,1
1,72,0,50725,60,19.56,1,0,0,0,1,1,1,4
1,44,1,2000,12,12.68,1,0,0,0,1,0,0,4
1,60,0,1442,7,12.68,1,0,0,0,1,0,0,1
1,61,0,1015,8,16.98,1,0,0,0,1,0,0,1
1,58,1,200000,60,16.29,1,0,0,0,1,0,0,1
1,58,1,207564.52,72,18,2,0,0,0,1,1,1,2
1,58,1,50000,36,27.03,1,0,0,0,1,0,0,1
1,47,0,60000,72,15,2,0,0,0,1,0,0,1
1,57,1,10000,36,25.76,1,0,0,0,1,0,0,1
1,68,1,3240,36,12.68,1,0,0,0,1,1,1,1
1,31,0,2673,15,12.68,1,0,0,0,1,0,0,1
1,63,0,5340,27,16.98,1,0,0,0,1,0,0,1
1,63,0,5884,24,16.98,1,0,0,0,1,0,0,1
1,37,0,1000,6,12.68,1,0,0,0,1,0,0,1
1,37,0,2500,6,12.68,1,0,0,0,1,0,0,1
1,37,0,2287,12,12.68,1,0,0,0,1,0,0,1
1,51,0,2307,18,12.68,1,0,0,0,1,1,1,1
1,50,1,2000,12,12.68,1,0,0,0,1,0,0,1
1,65,1,30000,36,28.77,1,0,0,0,0,0,0,1
1,46,0,36000,48,19.56,1,0,0,0,1,0,0,1
1,46,0,9900,24,19.56,1,0,0,0,1,0,0,4
1,49,1,25000,36,28.77,2,0,0,0,1,0,0,1
1,40,0,2471,12,12.68,1,0,0,0,1,0,0,1
1,70,0,16100,71,23.07,1,0,0,0,1,0,0,1
1,36,0,50000,48,21.65,2,0,0,0,1,0,0,1
1,47,0,4900,36,16.98,2,0,0,0,1,0,0,1
1,54,1,15000,36,31.58,2,0,0,0,1,1,1,1
1,54,1,130000,72,21.37,2,0,0,0,1,1,1,4
1,48,1,20000,24,30.58,2,0,0,0,1,0,0,4
1,36,0,300,5,12.68,1,0,0,0,1,0,0,1
1,59,1,70000,72,15,1,0,0,0,1,0,1,1
1,46,0,5000,8,16.98,1,0,0,0,1,0,0,1
1,56,0,43000,91,15,2,0,0,0,1,0,0,1
1,58,0,2000,8,12.68,1,0,0,0,1,0,0,1
1,54,0,32982,48,22.42,1,0,0,0,1,1,1,4
1,73,0,70000,60,18.37,1,0,0,0,1,0,1,1
1,45,1,80000,72,17,1,0,0,0,1,0,0,1
1,45,1,83000,72,15,1,0,0,0,1,0,0,1
1,42,1,2500,6,16.98,2,0,0,0,1,0,0,1
1,42,1,9000,18,28.77,1,0,0,0,1,0,0,1
1,50,1,2877,24,12.68,1,0,0,0,1,1,1,1
1,50,1,2761,12,12.68,1,0,0,0,1,0,1,1
1,40,0,53000,72,15,1,0,0,0,1,0,0,1
1,40,0,70000,72,15,1,0,0,0,1,0,0,1
1,43,0,50000,60,15,2,0,0,0,0,0,0,1
1,38,0,48885,72,19.56,1,0,0,0,1,0,0,1
1,60,1,25000,36,28.77,2,0,0,0,0,1,1,1
1,32,0,2000,12,16.98,2,0,0,0,1,0,0,1
1,53,1,59000,72,15,2,0,0,0,1,0,0,1
1,37,0,15825.19,48,36.28,1,0,0,0,1,0,0,2
1,59,0,26500,36,15,1,0,0,0,1,0,0,1
1,40,1,3000,12,19.56,1,0,0,0,1,0,0,4
1,61,0,42000,72,15,2,0,0,0,1,0,0,1
1,54,1,5300,12,16.98,2,0,0,0,1,0,0,1
1,51,1,10100,24,40.96,2,0,0,0,1,0,0,1
1,48,1,29000,72,17,1,0,0,0,1,0,0,1
1,40,0,49000,72,15,1,0,0,0,1,0,0,1
1,40,0,55000,72,15,2,0,0,0,1,0,0,1
1,43,0,45655,72,28.83,2,0,0,0,1,1,1,4
1,43,0,60000,56,25.44,1,0,0,0,1,0,0,1
1,43,0,3000,43,47.85,2,0,0,0,1,1,1,4
1,52,1,60000,144,15,2,1,0,0,0,1,1,1
1,71,0,2352,6,12.68,1,0,0,0,1,0,0,1
1,71,1,7668,18,19.56,1,0,0,0,1,0,0,1
1,45,0,6000,24,24.08,2,0,0,0,1,0,0,1
1,52,0,2130,12,12.68,1,0,0,0,1,0,0,1
1,49,0,1500,12,16.98,1,0,0,0,1,0,0,1
1,70,1,2000,12,16.98,2,0,0,0,1,0,0,1
1,70,1,1740,12,16.98,2,0,0,0,1,0,0,1
1,58,0,500,6,12.68,1,0,0,0,1,0,0,1
1,53,0,2381,12,12.68,1,0,0,0,1,0,0,1
1,57,0,1000,12,18.37,1,0,0,0,1,0,0,1
1,44,1,3109,12,12.68,1,0,0,0,1,0,0,1
1,38,1,3000,7,35.89,1,0,0,0,0,0,0,1
1,59,0,65000,36,22.63,2,0,0,0,1,0,0,1
1,51,1,10100,33,28.77,2,0,0,0,1,0,0,1
1,56,0,3500,8,50.96,2,0,0,0,1,0,0,1
1,56,0,3000,12,50.96,1,0,0,0,1,0,0,1
1,34,0,15000,36,20.34,1,0,0,0,1,0,0,1
1,49,1,8100,24,16.98,2,0,0,0,1,0,0,1
1,64,0,2500,24,52.96,2,0,0,0,1,0,0,1
1,53,0,2000,12,12.68,1,0,0,0,1,1,1,1
1,76,1,4900,24,35.89,1,0,0,0,1,0,0,1
1,76,1,1250,12,39.45,1,0,0,0,1,0,0,1
1,76,1,1350,12,39.45,1,0,0,0,1,0,0,1
1,31,0,130000,60,19.29,2,0,0,0,1,1,1,1
1,51,1,4000,36,39.29,2,0,0,0,1,0,0,1
1,53,1,85000,60,18.37,2,0,0,0,1,1,1,1
1,38,0,20600,63,17,2,0,0,0,1,0,0,1
1,41,0,5000,18,18.37,1,0,0,0,1,0,0,1
1,42,1,3000,12,35.89,1,0,0,0,1,0,0,1
1,53,1,22000,60,17,1,0,0,0,1,0,0,1
1,35,1,21000,36,28.77,2,0,0,0,0,0,0,1
1,65,0,2794,24,12.68,1,0,0,0,1,1,1,1
1,57,0,63000,72,17,1,0,0,0,1,0,0,1
1,73,0,2000,12,12.68,1,0,0,0,1,0,0,1
1,68,0,65000,48,22.36,2,0,0,0,1,0,0,1
1,68,0,8000,39,41.96,2,0,0,0,1,0,0,1
1,55,0,20500,72,17,1,0,0,0,1,0,0,1
1,41,0,3000,6,16.98,2,0,0,0,1,0,0,1
1,47,0,1000,12,19.56,1,0,0,0,0,0,0,1
1,50,0,57500,72,15,2,0,0,0,1,0,0,1
1,60,0,1000,11,39.45,1,0,0,0,0,0,0,1
1,60,0,5500,18,32.33,2,0,0,0,1,0,0,1
1,59,0,10000,24,35.28,1,0,0,0,1,0,0,1
1,32,1,5000,17,16.98,2,0,0,0,1,0,0,1
1,55,0,800,8,12.68,1,0,0,0,1,0,0,1
1,51,1,11200,60,25.76,1,0,0,0,1,0,0,1
1,37,1,5000,18,47.85,2,0,0,0,1,0,0,1
1,37,1,10100,18,40.96,2,0,0,0,1,0,0,1
1,38,1,81000,53,13.16,1,0,0,0,1,0,0,1
1,42,0,16000,24,28.77,2,0,0,0,0,0,0,1
1,56,0,2254,18,12.68,1,0,0,0,1,0,0,1
1,50,0,8500,48,25.76,1,0,0,0,1,0,0,1
1,75,1,4500,14,27.68,1,0,0,0,1,0,0,1
1,45,0,4000,11,30.71,1,0,0,0,1,0,0,1
1,31,0,2181,12,12.68,1,0,0,0,1,0,0,4
1,52,1,12100,60,24.41,1,0,0,0,1,0,0,1
1,29,0,588,12,12.68,1,0,0,0,1,0,0,1
1,67,0,5000,9,16.98,2,0,0,0,1,0,0,1
1,50,0,5220,24,16.98,2,0,0,0,1,0,0,1
1,61,1,2167,18,12.68,1,0,0,0,1,0,0,1
1,33,0,64500,72,15,2,0,0,0,1,0,0,1
1,40,1,20000,36,32.33,2,0,0,0,1,0,0,4
1,47,0,2304,6,12.68,1,0,0,0,1,0,0,1
1,30,0,1400,6,16.98,2,0,0,0,1,0,0,1
1,70,1,1917,14,12.68,1,0,0,0,1,0,1,2
1,75,0,2000,8,12.68,1,0,0,0,1,0,0,1
1,63,0,5000,12,16.98,1,0,0,0,1,0,0,1
1,30,0,45000,24,19.56,1,0,0,0,1,1,1,1
